Gen	Mut	Fit
13	12	0.702499515253
13	9	0.0235730479462
13	10	0.174589974319
13	11	0.0104937332644
13	9	0.0177665527978
13	10	0.0509823434496
13	10	0.017043815773
13	10	0.00111383070529
13	13	0.229863736446
13	11	0.0197861463907
13	11	0.00633638289084
13	11	0.0089107158256
13	11	0.0247444217586
13	8	0.962768378769
13	13	0.000273143120417
13	10	0.0130785938644
13	11	0.22702136197
13	11	0.000551215166791
13	12	0.0204419694207
13	7	0.0940838374524
13	12	0.559950799366
13	7	0.106130549837
13	10	0.0298035539693
13	9	0.207914157628
13	8	0.356766332969
13	13	0.0194473177789
13	10	0.0824651394077
13	10	0.282447149056
13	11	0.0183439732214
13	6	0.0116006628527
13	13	0.0344011509309
13	11	0.0297602696953
13	11	0.276131033309
13	7	0.104905254523
13	8	0.387859955392
13	9	0.0707057352588
13	10	0.225507738748
13	9	0.119019045733
13	9	0.127649553745
13	6	0.251594367766
13	14	0.00572947256335
13	8	0.0452413333321
13	11	0.0206105524853
13	11	0.0817283607808
13	9	0.18256923623
13	12	0.0182247253426
13	16	0.00261762403304
13	12	0.00069777486177
13	12	0.0564275005033
13	6	0.0104268628254
13	10	0.00289698594655
13	12	0.000616061340395
13	8	0.0953031290396
13	9	0.270590952586
13	6	0.504506556718
13	6	0.0542198557724
13	8	0.357846690439
13	11	0.0012577186425
13	9	0.0942666159584
13	10	0.0757901383401
13	12	0.0244083843077
13	13	0.000799099079252
13	10	0.0086887189031
13	9	0.207974115145
14	6	0.684087628269
14	10	0.188876242633
14	8	0.0366444703078
14	11	0.0981632017539
14	13	0.128937986832
14	7	0.704863762421
14	8	0.198662523494
14	11	0.155396429783
14	9	0.0720780198241
14	10	0.0135927872096
14	15	0.000721176196423
14	10	0.0198955723545
14	15	0.00101809773988
14	13	0.0306128358581
14	11	0.0580583399678
14	10	0.0236538386191
14	7	0.0401562947996
14	15	0.0980042036753
14	10	1.19138369931
14	10	0.404779412435
14	11	0.171627135253
14	9	0.323135644942
14	8	0.119160331298
14	10	0.60077024229
14	11	0.474403006375
14	6	0.276591371214
14	10	0.300592537882
14	15	0.000348872669762
14	11	0.0301748088797
14	10	0.0159554233574
14	8	0.0392184234304
14	8	0.25441990917
14	12	0.0991449094728
14	7	0.471904013073
14	7	0.22830474761
14	10	0.177939231729
14	10	0.379406571524
14	9	0.416546740824
14	9	0.00903258322818
14	12	0.0622693594708
14	4	0.229190665923
14	10	0.133197761106
14	8	0.064198492331
14	10	0.0777605146877
14	13	0.0463568742102
14	7	0.0239246514614
14	8	0.0361256163731
14	8	0.177965694164
14	13	0.0664020549848
14	14	0.00429342494286
14	8	0.532494524433
14	10	0.14253256619
14	7	0.0707026069596
14	6	0.132717059675
14	9	0.152868305278
14	9	0.103204782717
14	10	0.0438369355358
14	13	0.0132895988338
14	8	0.0359040446743
14	11	0.424531661078
14	12	0.000926816253748
14	8	0.148615582809
14	9	0.0870883892168
14	8	0.277504782584
14	6	0.51591091596
14	9	0.145732675517
14	14	0.0190673536363
14	10	0.00410450727309
14	8	0.00019985612647
14	9	0.0886914329235
15	8	0.0468129533848
15	5	0.125872351693
15	6	0.18242428197
15	14	0.0534740356658
15	12	0.030119096509
15	6	0.656986877203
15	7	0.117651015699
15	10	0.0433894423752
15	10	0.00659523529847
15	12	0.428334510143
15	10	0.0324164738324
15	10	0.0546117983765
15	10	0.010751355196
15	10	0.0184002518886
15	7	0.265049971082
15	9	0.0957732381413
15	13	0.00209164352311
15	8	0.0110627260737
15	10	0.301173511538
15	10	1.08517582961
15	8	0.0269570020988
15	9	0.675067015919
15	12	0.0061052062113
15	10	0.0679876274181
15	10	0.0714945657962
15	9	0.33784275665
15	9	0.0780904368944
15	10	0.00129698606391
15	8	0.141685044116
15	14	0.00458373588087
15	7	0.475392118522
15	9	0.0123325517365
15	9	0.118316150838
15	12	0.0172681531608
15	13	0.0680890840341
15	13	0.0508100816952
15	10	0.0363378715374
15	13	0.165844768273
15	7	0.0954831707956
15	10	1.28070389365
15	11	0.0181872314923
15	12	0.121590060522
15	12	0.0533041539329
15	6	0.0858929696164
15	8	0.134790538447
15	14	0.00125704393294
15	12	0.0318856131006
15	10	0.0167249555265
15	12	0.0016804047623
15	9	0.0974806011386
15	13	1.71557099796e-05
15	12	0.0194796329703
15	12	0.0834532310813
15	8	0.177945224152
15	16	0.00211556381294
15	13	0.000713259457387
15	6	0.168826609021
15	10	0.0145893501496
15	8	0.51430212778
15	8	0.173075914012
15	9	0.391787608346
15	6	0.286045214371
15	10	0.107438236426
15	10	0.23610586007
15	14	0.0223607296718
15	7	0.111732850722
15	13	0.03078394887
15	11	0.0483970483497
15	10	0.00159179799307
15	10	0.028457760435
15	10	0.00140063219655
15	8	0.00560990841498
15	13	0.000168902271994
15	9	0.0122589574114
15	13	0.153766026074
15	10	0.0350662575146
15	8	0.0565204870256
15	6	0.356262769297
15	9	0.0267832726651
15	12	0.0350748859823
15	6	0.08434222358
15	9	0.0361974936473
15	13	0.125942159749
15	10	0.0162284313816
15	10	0.0129612008664
15	12	0.0522101949304
15	9	0.07043684351
15	8	0.0580372839797
15	13	0.0276228813921
15	10	0.0102425306133
15	8	0.00262586096285
15	7	0.166940798166
15	11	0.00216088029936
15	10	0.0523083093477
15	11	0.0516155971134
15	11	0.028535529487
15	11	0.0548401427681
15	9	0.0175211339715
15	9	0.0144624089447
15	15	0.00597243696621
15	10	0.0262128264577
15	9	0.0249565444218
15	12	0.0306031964025
16	12	0.0044678916144
16	12	0.0433712984443
16	11	0.0813691940157
16	9	0.0339248342549
16	14	6.91886253781e-05
16	15	0.0340844814342
16	8	0.117441981646
16	14	0.0232610585197
16	11	0.00396514287154
16	11	0.145865822799
16	9	0.00926865316574
16	9	0.0171729705747
16	10	0.00743997079576
16	14	0.0116769557129
16	8	0.00485128553037
16	8	0.0486470325471
16	12	0.14982560792
16	8	0.010574407159
16	9	0.0594352960586
16	12	0.416587411354
16	8	0.792954842113
16	13	0.0474049694302
16	12	0.0662134035771
16	9	0.457257434557
16	6	0.422027793142
16	8	0.264651418444
16	12	0.072244180018
16	11	0.051956276021
16	11	0.00409423290312
16	9	0.167112907667
16	9	0.150393184078
16	11	0.385279781918
16	10	0.124554203308
16	12	0.00389461632136
16	10	0.0119165737316
16	14	0.0647239538625
16	14	0.00380402499858
16	7	0.0078536815446
16	13	0.0157431228027
16	9	0.252346533235
16	10	0.000100840412942
16	4	0.120653736875
16	12	0.398526550491
16	12	0.0738674246271
16	11	1.23243139942
16	11	0.399975735565
16	13	0.0772135691538
16	8	0.0899709525971
16	12	0.947722013851
16	9	0.0279571324201
16	8	0.588797251752
16	9	0.622305326703
16	4	0.207440051962
16	7	0.106774772478
16	9	0.191171836018
16	4	0.30137686777
16	9	0.223980750649
16	8	0.0751962878834
16	13	0.00037522366609
16	7	0.177277412073
16	8	0.0736339096998
16	12	0.000527119279139
16	12	0.0629112338272
16	11	0.0380059996258
16	11	0.000825827883076
16	11	0.0387472588968
16	9	0.097184112277
16	9	0.166598318725
16	11	0.00648539415534
16	9	0.356689818572
16	9	0.917176912495
16	13	0.00562758285633
16	9	0.0223476572856
16	11	0.107901550045
16	12	0.00141900018523
16	10	0.0736095341253
16	10	0.0541283024935
16	12	0.00299363006452
16	14	0.00497169357445
16	15	0.0877120952577
16	9	0.00127237033863
16	15	0.0442755424972
16	10	0.0307193532551
16	13	0.0202819775765
16	9	0.0458750380707
16	10	0.076438463677
16	13	0.00437899718512
16	11	0.00235919185204
16	6	0.20811977775
16	8	7.99306795709e-05
16	10	0.0155589738146
16	14	0.0496154770632
16	7	0.122553324705
16	6	0.7144988933
16	14	0.00227210427357
16	9	0.000702381509369
16	15	0.000971069488472
16	10	0.0444320775982
16	8	0.305024824193
16	7	0.364393152678
16	11	0.351532065628
16	8	0.130189524522
16	8	0.000578630522538
16	9	0.200925325851
16	8	0.140062609562
16	14	0.000865573274142
16	8	0.0672580235165
16	13	0.033887637492
16	12	0.0166558254984
16	10	0.00893307779986
17	6	0.173125358923
17	14	0.0599834224499
17	12	0.035953814729
17	13	0.0286389769257
17	5	0.0178506254673
17	13	0.0704338701461
17	6	0.149753025098
17	9	0.0539901070731
17	7	0.0734247771517
17	13	0.188570876746
17	11	0.0397381025652
17	11	0.143285182854
17	13	0.215171091045
17	6	0.142697488241
17	6	0.0106989244067
17	10	0.205566854159
17	11	0.0576657761532
17	10	0.254565152351
17	8	0.120958472429
17	15	0.241912928062
17	7	0.490292108296
17	5	0.672400884966
17	13	0.00749079882643
17	13	0.0137322995927
17	11	0.0624194439436
17	10	0.0158709110644
17	13	0.00291308824766
17	11	0.0881955424519
17	9	0.0133821976499
17	11	0.0229862680352
17	13	0.0187623387126
17	14	0.00143276345345
17	9	0.113005895221
17	13	0.0466742125179
17	12	0.0522798722821
17	13	0.00517939818708
17	13	0.00843653574642
17	7	1.12801845559
17	8	0.00781380504741
17	12	0.0379086756683
17	8	0.140769649032
17	11	0.00246559557949
17	9	0.0536201169539
17	11	0.0420740644493
17	12	0.982763448584
17	6	0.379056069794
17	9	0.905551677685
17	11	0.591805223256
17	8	0.28711839281
17	12	0.037659093258
17	10	0.114688636802
17	12	0.0102206462371
17	12	0.227252675125
17	11	0.0146818751072
17	12	0.0176392973899
17	12	0.0335468180839
17	9	0.305249513934
17	13	0.0179837339334
17	11	0.0301819612633
17	10	0.000312885430168
17	10	0.165870997451
17	12	0.0407222470192
17	12	0.019098653412
17	8	0.126635110592
17	13	0.00163626080401
17	10	0.0530395420534
17	15	0.0069150203201
17	11	0.000227744053883
17	9	0.096787887298
17	9	0.02820591294
17	12	0.000751718385524
17	12	0.0499521846022
17	11	0.00863117975555
17	9	0.014294285666
17	14	0.0133875013457
17	13	0.0033404422795
17	7	0.152962999404
17	8	0.297791993212
17	12	0.339042332898
17	11	0.0357507679358
17	13	0.00136901271117
17	8	0.572517499249
17	14	0.00102166173984
17	11	0.00574221829533
17	12	0.0253233542019
17	10	0.127572884892
17	14	0.0146215508484
17	11	0.097010970066
17	11	0.00116610140863
17	6	0.144088058297
17	11	0.0261021594288
17	9	0.00109851660842
17	12	0.0176274489116
17	12	0.124877289745
17	9	0.0276847580032
17	8	0.256496580462
17	8	0.0151809449037
17	11	0.0130791361105
17	9	0.0567792131067
17	11	0.0400942404312
17	10	0.17927584835
17	9	0.15437851922
17	12	0.187007064097
17	13	0.02589129951
17	10	0.130421988289
17	4	0.982428115731
17	9	0.000600582591267
17	9	0.043111512908
17	10	0.0852403244072
17	12	0.0366149357208
17	11	0.00237630717951
17	10	0.0706547083514
17	13	0.0114739475585
17	7	0.969566180822
17	5	0.387206860331
17	11	0.0234921947615
17	12	0.0674701298281
17	10	0.0439884960305
17	11	0.0066026261429
17	11	0.028731242729
17	10	0.0230538251893
17	13	0.0311550235379
17	9	0.0417506262374
18	11	0.0420758726946
18	9	0.100168253379
18	10	0.0252534078349
18	10	0.0247535809827
18	10	0.0408653632189
18	11	0.0597134713913
18	5	0.24519884392
18	6	0.454573769741
18	7	0.102964341664
18	11	0.0266825046528
18	10	0.00433347518367
18	7	0.0915755865561
18	10	0.0208167179441
18	11	0.126132678155
18	10	0.0136799496936
18	9	0.827440587616
18	12	0.199907646304
18	13	0.00748552121057
18	7	0.88241805063
18	11	0.0247446040689
18	10	0.0362563139945
18	15	0.027480671974
18	8	0.479225598011
18	9	0.0642537777647
18	13	0.0180723174246
18	13	0.0020221344958
18	10	0.624346272444
18	8	0.0697750728863
18	13	0.0449063755858
18	6	0.134269803853
18	8	0.00613494542292
18	9	0.335509549315
18	11	0.214774248031
18	9	0.085938899046
18	10	0.191743520561
18	10	0.428598442553
18	9	0.787466048413
18	9	0.262352976445
18	6	0.199759424587
18	15	0.00138071259861
18	9	0.63149229603
18	10	0.17030859552
18	7	0.29639600724
18	13	0.00148849555533
18	6	0.409270521199
18	9	0.0201053627013
18	12	0.0259861286122
18	12	0.00440109849359
18	12	0.00154667347831
18	7	0.0620190221624
18	13	0.00177737944892
18	11	0.0152848989276
18	12	0.00466651963527
18	11	0.00083150000358
18	9	0.01160684003
18	9	0.20744372856
18	12	0.0080023625485
18	9	0.320239323705
18	11	0.00561104046706
18	10	1.03802029404
18	9	0.090385690409
18	12	0.00780459583335
18	10	0.0011238637095
18	11	0.00671155975118
18	15	0.0288092259698
18	13	0.00618721035225
18	9	0.0565961315471
18	6	0.0727448451038
18	10	0.0338606909405
18	10	1.56486579265
18	10	0.0287862610475
18	13	0.211843370719
18	14	0.000589397215441
18	9	0.0312204173837
18	8	0.103201402885
18	8	0.123579580153
18	9	0.0182611711302
18	15	0.00109847509409
18	8	0.110341930733
18	8	0.246222298453
18	11	0.00338947833941
18	9	0.488767404736
18	6	0.0118281444626
18	7	0.044940628458
18	7	0.188746603534
18	10	0.0104093606011
18	7	0.164370587596
18	10	0.00153464334408
18	10	0.0254079066776
18	11	0.0734831030301
18	8	0.0707133410637
18	13	0.00290528835862
18	9	0.0812417614816
18	10	0.343502630898
18	10	0.0795717430913
18	8	0.190043198543
18	15	0.0154211886228
18	14	0.00409837072404
18	11	0.183327717594
18	12	1.27132868178
18	9	0.132184507372
18	9	0.171384947917
18	10	0.0984533062666
18	14	0.0694562978728
18	8	0.246517330492
18	6	0.481775339979
18	9	0.242627960258
18	11	0.00271344885723
18	5	0.273037827171
19	10	0.0247692892411
19	12	0.00796863885668
19	12	0.00160316657844
19	9	0.00565778579038
19	7	0.0246996570753
19	12	0.131831633196
19	7	0.38052832321
19	14	0.000207959445438
19	8	0.0318272180205
19	10	0.0488533657911
19	9	0.245334207278
19	13	0.00141909284322
19	8	0.0217251456006
19	12	0.0830812521696
19	9	0.190283939811
19	10	0.0110891842449
19	10	0.031234487658
19	10	0.406759980091
19	10	0.00549114601205
19	11	0.00415333387649
19	10	0.00157732956167
19	14	0.0887659920686
19	12	0.0791360367169
19	12	0.0351950754821
19	8	0.0136775166739
19	14	0.0108593666748
19	16	1.39591161167e-05
19	9	0.00545044620555
19	8	0.068934408253
19	11	0.0651911851228
19	8	0.769900751967
19	10	0.174843273678
19	11	0.0704631943303
19	14	0.0227789345931
19	8	0.0552140698205
19	14	0.1371596168
19	12	0.0642011951427
19	10	0.049116148398
19	9	0.0124461421942
19	13	0.0277913171913
19	16	0.00417887878309
19	11	0.00682206035202
19	9	0.0169043645219
19	12	0.0344820793881
19	10	0.301053011226
19	8	0.0855703378016
19	8	0.327388166166
19	10	0.0420638619318
19	9	0.112595983939
19	10	0.126071941549
19	9	0.141983043779
19	9	1.08160637754
19	12	0.0380541312657
19	11	0.125544249404
19	11	0.082404656788
19	7	0.12953249523
19	8	0.074524140543
19	10	0.161962250627
19	10	0.124465844048
19	13	0.00224240436549
19	10	0.442675093875
19	9	0.181389365422
19	11	0.0302268157435
19	10	0.111250964542
19	8	0.10151534421
19	11	0.074166298798
19	9	0.600689452297
19	13	0.415173398987
19	12	1.16722296994
19	7	0.320310642963
19	10	0.114030068007
19	10	0.00916298651915
19	11	0.290908888359
19	8	0.345175775849
19	9	0.0578896394667
19	8	0.180233385193
19	14	0.0204673873168
19	12	0.0937117278193
19	12	0.039771884171
19	11	0.234692640874
19	10	0.000470864554552
19	13	0.0412526118439
19	13	0.115966215398
19	10	0.00755787815362
19	16	0.000308867440304
19	9	0.115512339989
19	12	0.00432686517266
19	7	0.418326838753
19	9	0.111716328796
19	13	0.00731496235399
19	13	0.0204957475668
19	8	0.174889539428
19	9	0.223241557545
19	10	0.0451959210339
19	11	0.0686761345207
19	11	0.239179149597
19	16	0.215532263346
19	6	1.12626038533
19	10	1.37808291399
19	11	0.566663699099
19	8	0.726080754656
19	13	0.0379519027681
19	14	0.0107229989112
19	12	0.0191601613022
19	8	0.722060413908
19	13	0.149478707739
19	8	0.608181034537
19	6	0.105190310427
19	11	0.87359272725
19	8	0.268579457148
19	10	0.0286411396101
19	7	0.15667972608
19	10	0.0334073690397
19	8	0.0318932490796
19	7	0.039129118435
19	12	0.00934726658448
19	9	0.00790780682064
19	12	0.028334225159
19	8	0.384067256351
19	9	0.734183784937
19	10	0.0337869790607
19	11	0.0168042845335
19	11	0.0161384124333
19	10	0.0111309746597
19	10	0.617760079534
19	11	0.223643740051
19	13	0.836781915557
19	7	0.308202491245
19	12	0.0192880143178
19	8	0.0650994458592
19	5	0.329362458446
19	12	0.0320966250923
19	13	0.0301260077558
19	7	0.607967018567
19	8	0.376241219456
19	9	0.404165075366
19	12	0.0148614880645
19	10	1.79623790884e-05
19	10	0.181212938858
19	12	0.116289517564
19	10	0.899763611811
19	12	0.0114496865867
19	10	0.209021181962
19	12	0.0122231792475
19	13	0.0488876502967
19	10	0.0405435235783
19	9	0.122670520644
19	6	0.0717132399892
19	10	0.00466987661928
19	8	0.0779044928547
19	12	1.19871687901
19	5	1.61412590798
19	13	0.037607096136
19	7	0.230388029269
19	8	0.145366006502
19	11	0.00404223166794
19	13	0.0564377239216
19	13	0.0587411460084
19	7	0.150318961295
19	15	0.015891477609
19	8	0.0320353744379
19	9	0.0338065936767
19	12	0.0241556129076
19	11	0.171296007792
19	11	0.160647638664
19	11	0.121222817344
19	8	0.0234367882039
19	13	0.0162602232207
19	8	1.04779251967
19	10	0.0595825244576
19	11	0.110852222405
19	10	0.000233649776495
19	10	0.0226469794201
19	8	0.115726422427
19	7	0.151190508342
19	10	0.0275563241155
20	8	0.0286924038216
20	9	0.0525466285821
20	6	0.00490726643352
20	6	0.106107858029
20	14	0.0047388737877
20	12	0.0723752989464
20	12	0.00794213923883
20	10	0.138358013341
20	12	0.0106404096294
20	14	0.107289074358
20	13	0.0327688375447
20	7	0.290947249565
20	7	0.130565955707
20	11	0.0740510802821
20	11	0.0363375020042
20	13	0.00208498296534
20	9	0.0140013652322
20	7	0.166794150929
20	8	0.214983675116
20	3	0.532420606118
20	9	0.120703580973
20	10	0.00347862255449
20	9	0.0254405280765
20	9	0.0606964796304
20	9	0.0721889614727
20	9	0.0471161245739
20	5	0.189494276624
20	8	0.147940693279
20	9	0.0524470526717
20	9	0.0639706167441
20	8	0.00865762775744
20	11	0.104522362297
20	7	1.49533208026
20	9	0.137398802892
20	8	0.214044536501
20	9	0.00743979630348
20	11	0.0942187721683
20	13	0.126945937304
20	8	0.389967080821
20	10	0.074231017035
20	9	0.0989552455332
20	8	0.0535849437232
20	14	0.0112890614043
20	8	0.0165939504733
20	10	0.00982586627448
20	14	0.0547427379561
20	9	0.158474801347
20	8	0.0187785324326
20	14	0.0239943631706
20	11	0.0561872212228
20	12	0.0140576415736
20	13	0.0617111888724
20	11	0.076391994416
20	9	0.164905530334
20	7	0.0135045498835
20	10	0.00184045896725
20	11	0.0286364230317
20	10	0.13224003027
20	11	0.0319157991776
20	13	0.00969151516333
20	11	0.0830759543939
20	13	0.2611685309
20	10	0.638482425548
20	9	0.386920418547
20	11	0.0786923397095
20	9	0.421805759175
20	9	0.0301106424892
20	9	0.331671652835
20	8	1.09121483172
20	8	0.190228616215
20	10	0.142371124048
20	10	0.0397747344018
20	9	0.334785387977
20	10	0.196163231175
20	11	0.327970676136
20	12	0.856653850861
20	13	0.0616826385311
20	12	0.00522221937418
20	11	3.86805408706e-06
20	5	1.49683627638
20	9	0.0966659065978
20	10	0.00734892439864
20	12	0.0215486697109
20	9	0.0925595565909
20	8	0.130052230198
20	12	0.000554587254109
20	10	0.000925847175453
20	12	0.0247599521822
20	8	0.206248516839
20	10	0.039041825512
20	7	0.0272532271933
20	7	0.0893503256945
20	8	0.14233299937
20	11	0.00768436602111
20	14	0.0311737245242
20	8	0.0512337836953
20	7	0.199170639789
20	9	0.070224543635
20	10	0.00972979413801
20	11	0.178994328596
20	14	0.0690080677831
20	9	0.0551000965445
20	9	0.050953870923
20	11	0.00344426642817
20	11	0.0125060682662
20	7	0.166695214157
20	11	0.00925549057802
20	12	0.253324634963
20	13	0.0140394596783
20	11	0.0436123755954
20	14	0.00461951746926
20	13	0.00371888738849
20	12	0.00261409908112
20	12	0.00276902566887
20	10	0.0981142025696
20	14	0.358100774613
20	7	0.217811833817
20	10	0.00848456067525
20	14	0.145773850838
20	8	0.0553359993423
20	8	0.320513739199
20	11	0.388906397724
20	10	0.365767928115
20	11	0.0356906366955
20	11	0.0313035949491
20	13	0.0853342810601
20	11	0.487964573183
20	9	0.0768776690246
20	11	0.0509009437428
20	13	0.0143064607333
20	10	0.0475970624974
20	11	0.041451586514
20	11	0.173262735556
20	13	0.0367346312439
20	12	0.12176060827
20	14	0.00431560963358
20	11	0.0115868217897
20	7	0.0464534694195
20	6	0.245529993391
20	11	0.287676886621
20	10	0.0197828642507
20	11	0.382995925189
20	13	0.00571618732509
20	10	0.0389555457235
20	10	0.00421437892962
20	12	0.0291778072557
20	10	0.0209207432519
20	8	0.362120182631
20	8	0.162990587116
20	7	0.44093644305
20	8	0.0179322295708
20	12	0.00311467058671
20	12	0.167606855812
20	11	0.000606070109238
20	11	0.0118146804265
20	7	0.262838991166
20	12	2.41349465914
20	12	0.209589150775
20	16	0.0387875631388
20	10	0.0239085415216
20	14	0.161259530789
20	5	0.404548920331
20	13	0.0806065400388
20	14	0.00139653081283
20	9	0.0690256756995
20	17	0.000621140834978
20	13	0.00171498403011
20	12	0.15838346821
20	13	0.00723205930695
20	12	0.0929703354955
20	11	0.00262432098087
20	6	0.579906289495
20	11	0.0199120593658
20	7	0.195668621154
20	12	0.000525787345965
20	9	0.000147714372615
20	9	0.0175179517567
20	5	0.583891468104
20	7	0.103716191023
20	7	0.124002124387
20	11	0.0525294443819
20	12	0.0168485581731
20	12	0.0619654225361
20	10	0.225965859076
20	7	0.866276040339
20	7	0.0336820167385
20	10	0.126797428395
20	10	0.0277887994381
20	9	0.113511128748
20	8	0.488295331555
20	10	0.00318211733583
20	9	0.194108037382
20	14	0.0221707994068
20	12	0.084902737228
20	7	0.0200064879235
20	12	0.644704949661
20	10	1.04011126151
20	10	0.369128251641
20	7	0.209262029207
20	8	0.417394737402
20	7	1.02236587301
20	8	0.489325766175
20	7	0.131101912986
20	10	0.133822179992
20	16	0.0111301332964
20	12	0.0438641332389
20	14	0.00364050709526
20	12	0.0127636361699
20	13	0.200749885136
20	13	0.0294696193065
20	9	0.0405051092014
20	9	0.0471601550202
20	10	0.012050448759
20	11	0.0080855442633
20	10	2.14286170752
20	9	0.0504798912319
20	9	0.313791646507
20	14	0.00655792631585
20	8	0.0374526827112
20	14	0.0105117878106
20	10	0.048106400453
20	11	0.000241115782694
20	8	0.0330761351153
20	10	0.0291503399043
20	8	0.193936273307
20	5	0.0291732550303
20	9	0.0322415026509
20	10	0.00462531001318
20	11	0.00045463107965
20	7	0.107772953361
20	8	0.474761443224
20	13	0.0379780533762
20	11	0.263563787178
20	9	0.0146786755283
20	5	0.350050602527
20	8	0.260772247762
20	8	0.0277485176407
20	13	0.0230835492703
20	13	0.454590092563
20	13	0.00924426332161
20	11	0.0996147826443
20	11	0.0144580431964
20	8	0.0924875413758
20	12	0.312415456021
20	10	0.00529391999719
20	6	0.00568512979104
20	8	0.0631807091228
20	10	0.0166928396086
20	8	0.0138428645501
20	11	0.00195786439585
20	12	0.000485740424115
20	10	0.0565099807587
20	9	0.00322460123952
20	11	0.127476671589
20	11	0.0297393494042
20	11	0.0266050485986
20	10	0.0139949327492
20	11	0.00744047069084
20	6	0.0586070060412
20	13	0.0027041445251
20	10	0.187196550639
20	9	0.89103839099
20	10	0.261147830664
20	12	0.157311044254
20	12	0.0205281144765
20	8	0.248258818974
20	9	0.793202086304
20	7	0.699069329495
20	9	0.0448765498874
20	8	0.0961566804839
20	11	0.94694058245
20	9	0.0567811501472
20	9	0.0329130948775
20	9	0.251924269091
20	9	0.0357873986241
21	9	0.0694218269558
21	15	0.00160682962035
21	11	0.0083401596343
21	8	0.170973143943
21	14	3.37618936552e-05
21	14	0.00319254249263
21	15	0.00104373697486
21	10	0.0202090800971
21	8	0.0102315970861
21	7	0.129612548947
21	6	0.0204273805958
21	9	0.0438115298629
21	8	0.0132528438389
21	11	0.0145471297584
21	9	0.0667321748547
21	11	0.00121954510846
21	9	0.0370273619999
21	10	0.0329714764796
21	12	0.00124235054355
21	8	0.149394606392
21	13	0.000219604522244
21	9	0.0324077756064
21	14	0.0184454434406
21	15	0.00252901574314
21	7	0.00654259428396
21	7	0.00567297422383
21	11	0.00106329383014
21	12	0.0539263385575
21	7	0.135564040595
21	13	0.0426278898957
21	8	0.0281365417141
21	11	0.00473896305814
21	9	0.130496188125
21	9	0.0414690618318
21	10	0.0649132176913
21	13	0.0334453086246
21	9	0.0364614286488
21	9	0.0740152252136
21	14	0.0605740022382
21	10	0.0304092464366
21	12	0.00931877093607
21	9	0.0293798860452
21	11	0.00541764486261
21	9	0.0172993204355
21	8	0.261243390186
21	11	0.0280655560423
21	12	0.157190174844
21	6	0.182367093786
21	7	0.89876208316
21	10	0.148753787765
21	9	0.804696792242
21	7	0.169160838079
21	8	0.0980184048333
21	8	0.942190151611
21	11	0.000305115905773
21	7	0.214610821939
21	9	0.0149492191013
21	9	0.0307023296755
21	13	0.189573269629
21	11	0.0772673516082
21	11	0.162412589446
21	12	0.0104728528487
21	13	0.146090373275
21	5	0.306061686904
21	10	0.0931758148919
21	11	0.24017373465
21	10	1.12579080828
21	9	0.0113637440364
21	12	0.051272743068
21	13	0.00679035767827
21	9	0.0859043148951
21	12	0.0475122244545
21	16	0.00698576444548
21	11	0.290103047514
21	12	0.00100957037854
21	13	0.00578819019188
21	10	0.0576049142224
21	9	0.0773657329666
21	14	0.00399271973056
21	12	0.23037718127
21	8	0.0933017883146
21	12	0.204968381966
21	7	0.0437578676199
21	9	0.0253716660478
21	16	0.00388181842423
21	8	0.148638344359
21	8	0.00875850956819
21	13	0.108941845436
21	6	0.111886204884
21	8	0.0340118705651
21	11	0.002387557371
21	10	0.0838256033864
21	9	0.29349446935
21	7	0.318541909676
21	10	0.0282919898216
21	9	0.0203328732141
21	12	0.0387950726698
21	13	0.168957126327
21	8	0.0428226282423
21	11	0.182055390127
21	6	0.154255421872
21	11	0.302776742712
21	9	0.0476541492021
21	9	0.0247293555547
21	13	0.00598954392515
21	12	0.00203730260169
21	13	0.0164882959354
21	9	0.0261640250822
21	8	0.874662699089
21	5	0.397334836415
21	12	0.00799808284416
21	12	0.0023891814847
21	9	0.0250659111605
21	10	0.0138537819691
21	9	0.05616779454
21	10	0.162221565043
21	7	0.148524853782
21	8	0.0346523915709
21	7	0.0413350070031
21	12	0.0103248691397
21	10	0.00666653343793
21	11	0.00549208593062
21	9	0.00760013846895
21	10	0.133812573059
21	9	0.157635424774
21	12	0.0309256825551
21	12	0.292121932135
21	12	0.127693650263
21	7	0.248923756856
21	6	0.699969095848
21	12	0.0253894403077
21	15	0.00223770712213
21	8	0.000963118045446
21	11	0.00427815079588
21	12	0.0725448917331
21	12	0.0434074903543
21	10	0.353220435072
21	11	0.00418185700833
21	7	0.123729241554
21	12	0.00357828354104
21	13	0.0922552827136
21	8	0.109644136911
21	9	0.495032678391
21	7	0.14436540247
21	13	0.975465382884
21	11	0.550020362714
21	9	0.147795978985
21	11	0.0988256098112
21	9	0.0572990013786
21	10	0.906464737
21	8	0.0577618527565
21	14	0.501365609326
21	9	0.34795821955
21	12	0.131078070975
21	8	0.613506419532
21	8	0.841417716487
21	6	0.0475018965451
21	8	0.310241966896
21	11	0.694356169566
21	9	0.20534312646
21	12	0.532447532112
21	11	0.154563296904
21	11	0.339276049563
21	9	0.215494917679
21	14	0.0169653698579
21	10	0.612297613215
21	7	0.00100881380392
21	9	0.266942595118
21	13	0.0119704017001
21	10	0.00859561227319
21	9	0.000375001341225
21	6	0.0512806156614
21	13	0.00580942623331
21	10	0.0738905959766
21	5	0.330462213383
21	9	0.0572147296974
21	11	0.102591934146
